strain,time (s)
1.8201324973283584e-20,-2.8960647564999995
1.7132907401192917e-20,-2.8955764752499995
1.6042134825094816e-20,-2.8950881939999995
1.493041546081218e-20,-2.8945999127499995
1.3799185215021545e-20,-2.8941116314999995
1.2649905837286012e-20,-2.8936233502499995
1.1484063037439029e-20,-2.8931350689999995
1.0303164570715911e-20,-2.8926467877499995
9.108738293117981e-21,-2.8921585064999995
7.902330189479316e-21,-2.8916702252499995
6.685502376806673e-21,-2.8911819439999995
5.459831085433472e-21,-2.8906936627499995
4.22690462061901e-21,-2.8902053814999995
2.988321307203368e-21,-2.8897171002499995
1.7456874199782726e-21,-2.8892288189999995
5.006151024661443e-22,-2.8887405377499995
-7.452797232330945e-22,-2.8882522564999995
-1.9903794527790336e-21,-2.8877639752499995
-3.2330668994346824e-21,-2.8872756939999995
-4.471727394654943e-21,-2.8867874127499995
-5.704750886727608e-21,-2.8862991314999995
-6.930534034704445e-21,-2.8858108502499995
-8.147482294931147e-21,-2.8853225689999995
-9.35401199742989e-21,-2.8848342877499995
-1.0548552409456633e-20,-2.8843460064999995
-1.1729547783513049e-20,-2.8838577252499995
-1.289545938716745e-20,-2.8833694439999995
-1.4044767512012588e-20,-2.8828811627499995
-1.5175973459136886e-20,-2.8823928814999995
-1.6287601498522546e-20,-2.8819046002499995
-1.7378200799779663e-20,-2.8814163189999995
-1.8446347331710648e-20,-2.8809280377499995
-1.9490645728186568e-20,-2.8804397564999995
-2.050973111791874e-20,-2.8799514752499995
-2.150227091554585e-20,-2.8794631939999995
-2.246696657167229e-20,-2.8789749127499995
-2.340255527993918e-20,-2.8784866314999995
-2.4307811638688023e-20,-2.8779983502499995
-2.5181549264962388e-20,-2.8775100689999995
-2.6022622358725792e-20,-2.8770217877499995
-2.6829927215217784e-20,-2.8765335064999995
-2.760240368343109e-20,-2.8760452252499995
-2.8339036568786555e-20,-2.8755569439999995
-2.903885697812058e-20,-2.8750686627499995
-2.970094360520503e-20,-2.8745803814999995
-3.0324423955066597e-20,-2.8740921002499995
-3.090847550547687e-20,-2.8736038189999995
-3.1452326804042433e-20,-2.8731155377499995
-3.1955258499426746e-20,-2.8726272564999995
-3.2416604305298554e-20,-2.8721389752499995
-3.283575189571532e-20,-2.8716506939999995
-3.321214373070566e-20,-2.8711624127499995
-3.354527781093872e-20,-2.8706741314999995
-3.383470836042972e-20,-2.8701858502499995
-3.408004643634644e-20,-2.8696975689999995
-3.428096046506306e-20,-2.8692092877499995
-3.4437176703705896e-20,-2.8687210064999995
-3.4548479626536206e-20,-2.8682327252499995
-3.461471223560616e-20,-2.8677444439999995
-3.463577629522899e-20,-2.8672561627499995
-3.461163248989764e-20,-2.8667678814999995
-3.454230050539005e-20,-2.8662796002499995
-3.442785903289711e-20,-2.8657913189999995
-3.426844569610963e-20,-2.8653030377499995
-3.406425690130329e-20,-2.8648147564999995
-3.3815547610557155e-20,-2.8643264752499995
-3.3522631038347936e-20,-2.8638381939999995
-3.318587827185423e-20,-2.8633499127499995
-3.280571781541326e-20,-2.8628616314999995
-3.238263505966864e-20,-2.8623733502499995
-3.191717167604048e-20,-2.8618850689999995
-3.1409924937263443e-20,-2.8613967877499995
-3.0861546964813176e-20,-2.8609085064999995
-3.0272743904162334e-20,-2.8604202252499995
-2.964427502887833e-20,-2.8599319439999995
-2.897695177469255e-20,-2.8594436627499995
-2.8271636704738744e-20,-2.8589553814999995
-2.752924240727658e-20,-2.8584671002499995
-2.675073032727781e-20,-2.8579788189999995
-2.5937109533363627e-20,-2.8574905377499995
-2.5089435421653087e-20,-2.8570022564999995
-2.4208808358171375e-20,-2.8565139752499995
-2.329637226155161e-20,-2.8560256939999995
-2.2353313127834472e-20,-2.8555374127499995
-2.1380857499262896e-20,-2.8550491314999995
-2.0380270879017905e-20,-2.8545608502499995
-1.935285609395436e-20,-2.8540725689999995
-1.8299951607410894e-20,-2.8535842877499995
-1.722292978430079e-20,-2.8530960064999995
-1.61231951106869e-20,-2.8526077252499995
-1.5002182370164358e-20,-2.8521194439999995
-1.3861354779391006e-20,-2.8516311627499995
-1.270220208518937e-20,-2.8511428814999995
-1.152623862567611e-20,-2.8506546002499995
-1.0335001357934025e-20,-2.8501663189999995
-9.130047854798784e-21,-2.8496780377499995
-7.912954273339978e-21,-2.8491897564999995
-6.685313297704261e-21,-2.8487014752499995
-5.448732058978568e-21,-2.8482131939999995
-4.204830034797212e-21,-2.8477249127499995
-2.9552369314208874e-21,-2.8472366314999995
-1.701590551068043e-21,-2.8467483502499995
-4.455346472643577e-22,-2.8462600689999995
8.11283228958838e-22,-2.8457717877499995
2.0672138892292932e-21,-2.8452835064999995
3.3206086714965964e-21,-2.8447952252499995
4.5698216043852676e-21,-2.8443069439999995
5.81321156938516e-21,-2.8438186627499995
7.049144458029615e-21,-2.8433303814999995
8.275995321250018e-21,-2.8428421002499995
9.492150508045257e-21,-2.8423538189999995
1.0696009790687818e-20,-2.8418655377499995
1.1885988473622531e-20,-2.8413772564999995
1.3060519483315379e-20,-2.8408889752499995
1.4218055436259438e-20,-2.8404006939999995
1.535707068242986e-20,-2.8399124127499995
1.647606332146161e-20,-2.8394241314999995
1.7573557188899107e-20,-2.8389358502499995
1.864810380986701e-20,-2.8384475689999995
1.969828431758618e-20,-2.8379592877499995
2.0722711334166418e-20,-2.8374710064999995
2.1720030811190785e-20,-2.8369827252499995
2.2688923827636125e-20,-2.8364944439999995
2.36281083427211e-20,-2.8360061627499995
2.4536340901363385e-20,-2.8355178814999995
2.5412418289940977e-20,-2.8350296002499995
2.625517914016675e-20,-2.8345413189999995
2.7063505478903577e-20,-2.8340530377499995
2.783632422185792e-20,-2.8335647564999995
2.8572608609127425e-20,-2.8330764752499995
2.927137958068224e-20,-2.8325881939999995
2.993170708991086e-20,-2.8320999127499995
3.0552711353467487e-20,-2.8316116314999995
3.1133564035711315e-20,-2.8311233502499995
3.167348936614151e-20,-2.8306350689999995
3.217176518829793e-20,-2.8301467877499995
3.2627723938692276e-20,-2.8296585064999995
3.3040753554434836e-20,-2.8291702252499995
3.341029830829471e-20,-2.8286819439999995
3.3735859570050464e-20,-2.8281936627499995
3.4016996493060066e-20,-2.8277053814999995
3.4253326625098386e-20,-2.8272171002499995
3.444452644258949e-20,-2.8267288189999995
3.459033180748058e-20,-2.8262405377499995
3.469053834608751e-20,-2.8257522564999995
3.474500174935997e-20,-2.8252639752499995
3.4753637994104996e-20,-2.8247756939999995
3.471642348482043e-20,-2.8242874127499995
3.4633395115888647e-20,-2.8237991314999995
3.4504650253988784e-20,-2.8233108502499995
3.433034664068922e-20,-2.8228225689999995
3.4110702215269783e-20,-2.8223342877499995
3.38459948577292e-20,-2.8218460064999995
3.353656205297289e-20,-2.8213577252499995
3.318280047618015e-20,-2.8208694439999995
3.278516549943458e-20,-2.8203811627499995
3.234417062050304e-20,-2.8198928814999995
3.186038681447359e-20,-2.8194046002499995
3.133444180904299e-20,-2.8189163189999995
3.076701928435968e-20,-2.8184280377499995
3.0158857998417153e-20,-2.8179397564999995
2.951075083909679e-20,-2.8174514752499995
2.8823543804063566e-20,-2.8169631939999995
2.8098134909795883e-20,-2.8164749127499995
2.733547303115207e-20,-2.8159866314999995
2.6536556672939007e-20,-2.8154983502499995
2.5702432675074037e-20,-2.8150100689999995
2.483419485297985e-20,-2.8145217877499995
2.3932982574983894e-20,-2.8140335064999995
2.299997927853566e-20,-2.8135452252499995
2.203641092717501e-20,-2.8130569439999995
2.104354441023226e-20,-2.8125686627499995
2.002268588735179e-20,-2.8120803814999995
1.8975179079969507e-20,-2.8115921002499995
1.7902403511976724e-20,-2.8111038189999995
1.6805772701860642e-20,-2.8106155377499995
1.5686732308670558e-20,-2.8101272564999995
1.4546758234238173e-20,-2.8096389752499995
1.3387354684121912e-20,-2.8091506939999995
1.2210052189827073e-20,-2.8086624127499995
1.1016405594868533e-20,-2.8081741314999995
9.807992007347523e-21,-2.8076858502499995
8.586408721696525e-21,-2.8071975689999995
7.353271112352474e-21,-2.8067092877499995
6.110210502102896e-21,-2.8062210064999995
4.858872007934971e-21,-2.8057327252499995
3.600912367200429e-21,-2.8052444439999995
2.3379977469904777e-21,-2.8047561627499995
1.0718015395918215e-21,-2.8042678814999995
-1.959978530610441e-22,-2.8037796002499995
-1.4637192429873037e-21,-2.8032913189999995
-2.7296808849032416e-21,-2.8028030377499995
-3.992202707123611e-21,-2.8023147564999995
-5.249608541689235e-21,-2.8018264752499995
-6.5002283507361915e-21,-2.8013381939999995
-7.74240044617546e-21,-2.8008499127499995
-8.974473699699816e-21,-2.8003616314999995
-1.0194809740215186e-20,-2.7998733502499995
-1.1401785135725813e-20,-2.7993850689999995
-1.2593793556809202e-20,-2.7988967877499995
-1.3769247918751208e-20,-2.7984085064999995
-1.4926582499513767e-20,-2.7979202252499995
-1.606425503068308e-20,-2.7974319439999995
-1.7180748758604915e-20,-2.7969436627499995
-1.827457447295154e-20,-2.7964553814999995
-1.9344272499985856e-20,-2.7959671002499995
-2.0388414657866445e-20,-2.7954788189999995
-2.140560617134095e-20,-2.7949905377499995
-2.2394487543277524e-20,-2.7945022564999995
-2.3353736380486667e-20,-2.7940139752499995
-2.4282069171395388e-20,-2.7935256939999995
-2.5178243013151673e-20,-2.7930374127499995
-2.6041057285837984e-20,-2.7925491314999995
-2.6869355271515262e-20,-2.7920608502499995
-2.7662025715912055e-20,-2.7915725689999995
-2.841800433062612e-20,-2.7910842877499995
-2.913627523379877e-20,-2.7905960064999995
-2.981587232730104e-20,-2.7901077252499995
-3.0455880608537764e-20,-2.7896194439999995
-3.1055437415090156e-20,-2.7891311627499995
-3.1613733600468497e-20,-2.7886428814999995
-3.213001463937494e-20,-2.7881546002499995
-3.260358166093473e-20,-2.7876663189999995
-3.303379240847598e-20,-2.7871780377499995
-3.342006212451387e-20,-2.7866897564999995
-3.3761864359709536e-20,-2.7862014752499995
-3.405873170466155e-20,-2.7857131939999995
-3.431025644349958e-20,-2.7852249127499995
-3.4516091128346586e-20,-2.7847366314999995
-3.467594907382268e-20,-2.7842483502499995
-3.4789604770870977e-20,-2.7837600689999995
-3.485689421928993e-20,-2.7832717877499995
-3.487771517846758e-20,-2.7827835064999995
-3.485202733591823e-20,-2.7822952252499995
-3.4779852393334955e-20,-2.7818069439999995
-3.466127406997848e-20,-2.7813186627499995
-3.4496438023333716e-20,-2.7808303814999995
-3.4285551687077495e-20,-2.7803421002499995
-3.402888402650663e-20,-2.7798538189999995
-3.3726765211693344e-20,-2.7793655377499995
-3.337958620873543e-20,-2.7788772564999995
-3.298779828958761e-20,-2.7783889752499995
-3.255191246106408e-20,-2.7779006939999995
-3.207249881371009e-20,-2.7774124127499995
-3.155018579135535e-20,-2.7769241314999995
-3.0985659382254e-20,-2.7764358502499995
-3.037966223284498e-20,-2.7759475689999995
-2.97329926852388e-20,-2.7754592877499995
-2.9046503739676914e-20,-2.7749710064999995
-2.8321101943274e-20,-2.7744827252499995
-2.755774620648538e-20,-2.7739944439999995
-2.6757446548815752e-20,-2.7735061627499995
-2.5921262775397292e-20,-2.7730178814999995
-2.5050303086148524e-20,-2.7725296002499995
-2.4145722619322428e-20,-2.7720413189999995
-2.320872193134508e-20,-2.7715530377499995
-2.2240545414917373e-20,-2.7710647564999995
-2.1242479657465204e-20,-2.7705764752499995
-2.0215851742064455e-20,-2.7700881939999995
-1.9162027493097454e-20,-2.7695999127499995
-1.8082409668915107e-20,-2.7691116314999995
-1.697843610391166e-20,-2.7686233502499995
-1.5851577802433968e-20,-2.7681350689999995
-1.4703336987059585e-20,-2.7676467877499995
-1.3535245103804996e-20,-2.7671585064999995
-1.2348860786916271e-20,-2.7666702252499995
-1.1145767785919036e-20,-2.7661819439999995
-9.927572857696104e-21,-2.7656936627499995
-8.695903626366976e-21,-2.7652053814999995
-7.452406413821882e-21,-2.7647171002499995
-6.198744043804597e-21,-2.7642288189999995
-4.936593622437369e-21,-2.7637405377499995
-3.6676442981787694e-21,-2.7632522564999995
-2.393595004167227e-21,-2.7627639752499995
-1.1161521859946173e-21,-2.7622756939999995
1.6297248208622364e-22,-2.7617874127499995
1.442064389478962e-21,-2.7612991314999995
2.7194082874609677e-21,-2.7608108502499995
3.993290589321414e-21,-2.7603225689999995
5.26200166947972e-21,-2.7598342877499995
6.5238381589806855e-21,-2.7593460064999995
7.777105234102657e-21,-2.7588577252499995
9.020118894988456e-21,-2.7583694439999995
1.0251208231227292e-20,-2.7578811627499995
1.1468717671350426e-20,-2.7573928814999995
1.2671009213198368e-20,-2.7569046002499995
1.3856464632156753e-20,-2.7564163189999995
1.5023487664270897e-20,-2.7559280377499995
1.6170506161300015e-20,-2.7554397564999995
1.7295974214780476e-20,-2.7549514752499995
1.8398374246238044e-20,-2.7544631939999995
1.947621906069392e-20,-2.7539749127499995
2.0528053860701747e-20,-2.7534866314999995
2.1552458218154854e-20,-2.7529983502499995
2.2548048001197988e-20,-2.7525100689999995
2.3513477253614276e-20,-2.7520217877499995
2.4447440024114455e-20,-2.7515335064999995
2.534867214305128e-20,-2.7510452252499995
2.6215952944102736e-20,-2.7505569439999995
2.70481069285924e-20,-2.7500686627499995
2.784400537014187e-20,-2.7495803814999995
2.8602567857466865e-20,-2.7490921002499995
2.9322763773182554e-20,-2.7486038189999995
3.000361370658553e-20,-2.7481155377499995
3.064419079845516e-20,-2.7476272564999995
3.12436220160161e-20,-2.7471389752499995
3.180108935628637e-20,-2.7466506939999995
3.231583097614123e-20,-2.7461624127499995
3.2787142247510696e-20,-2.7456741314999995
3.3214376736229065e-20,-2.7451858502499995
3.359694710316817e-20,-2.7446975689999995
3.393432592636711e-20,-2.7442092877499995
3.422604644300257e-20,-2.7437210064999995
3.44717032101264e-20,-2.7432327252499995
3.4670952683225486e-20,-2.7427444439999995
3.4823513711753944e-20,-2.7422561627499995
3.492916795090973e-20,-2.7417678814999995
3.498776018903139e-20,-2.7412796002499995
3.499919859011082e-20,-2.7407913189999995
3.496345485102651e-20,-2.7403030377499995
3.488056427322006e-20,-2.7398147564999995
3.4750625748651556e-20,-2.7393264752499995
3.457380165998647e-20,-2.7388381939999995
3.4350317695080356e-20,-2.7383499127499995
3.4080462575947405e-20,-2.7378616314999995
3.376458770250624e-20,-2.7373733502499995
3.340310671152489e-20,-2.7368850689999995
3.299649495128445e-20,-2.7363967877499995
3.254528887261391e-20,-2.7359085064999995
3.2050085337043443e-20,-2.7354202252499995
3.151154084295467e-20,-2.7349319439999995
3.0930370670698856e-20,-2.7344436627499995
3.030734794778398e-20,-2.7339553814999995
2.9643302635319044e-20,-2.7334671002499995
